filename,condition_vision,condition_movement,trial,window_idx,window_start,window_end,var1,var2,variable_pair_type,max_mutual_info,optimal_lag_mi,n_samples,sampling_rate
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.1524839913965138,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.22111233386248455,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.3670842761621216,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.5650684978534142,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.13962821142405035,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.7040177548661446,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.5704112538023671,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.3769085943464464,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.31978023705831227,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.3159779446325893,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.30632940182007257,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.40454376914783247,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.5069417744000011,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.4932231241146989,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.6257539277783577,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.5093254997236415,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.4759481667784161,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.25696123527144354,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.3169644186321868,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.34965876454685013,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.3879408065617862,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.3979090368332443,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.6748410599461717,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.2988766719933111,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.105672476503371,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.09437342505723104,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.09050792854070097,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.10010857192664835,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.08907465281356604,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.1786859531080217,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.22395535884151135,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.14869601885697545,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.10849308023646834,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.1332841198629335,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.12611480267790365,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.16943813543804986,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.09308373633011942,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.42156532206314684,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.35909635820438507,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.3246260172684145,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.2793721083950074,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.25910095046191167,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.3332269796871594,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.36189085194309223,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,right_index_x_P2,Between_Participants_Same_Motion,0.35844812249706237,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.43510526447082004,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.2862735378820798,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.516638880439327,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.5345001718204899,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.6202947691622936,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.5039475681663519,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.26950463742063036,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,right_index_y_P2,Between_Participants_Same_Motion,0.41936456788399556,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.45363881089119695,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.33683995418796664,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.30247166894948563,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.35722801506071555,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.2602194156621257,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.32260918477255,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.1956100040063737,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_x_P1,right_index_z_P2,Between_Participants_Same_Motion,0.378517830743534,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.2084623788921051,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.1807995991469091,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.12987297385352833,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.18378386705752073,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.2332330101361899,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.3504792188692572,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.4016639427343723,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.12815109657901042,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.6082414812521755,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.5004852411282094,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.3859376772397104,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.3489761701591319,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.3576486310094547,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.8291606234444046,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.8756426926085246,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.747348924051642,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.47942351555819046,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.7529467361760674,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.5680069034642712,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.3939282253147105,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.22697802437052433,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.4483243521356304,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.5003172734681983,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,Filtered_Respiration_P2,Between_Participants_Cross_Motion_Respiration,0.3260898210631945,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.4611024896983876,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.7380701960523037,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.481296679412152,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.11564660488553315,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.12027805277807788,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.095383093186774,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.10000235725728647,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,Filtered_EMG_Bicep_P2,Between_Participants_Cross_Motion_EMG,0.09146006826356969,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.2204293630034611,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.23478673542025286,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.14756492488986891,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.0927799136962463,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.12557912214312655,0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.10557349977647887,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.11042345514505064,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,Filtered_EMG_Tricep_P2,Between_Participants_Cross_Motion_EMG,0.08323615802599525,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.39779120536705326,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.37984109603509664,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.4221877323078247,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.36165128712566263,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.2728663009531267,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.7765721890424342,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.5463331094958587,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,right_index_x_P2,Between_Participants_Same_Motion,0.3948484141238159,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.44112918167384746,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.2723799993927937,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.2706387471954934,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.4320546089962053,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.364580972685228,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.6542657948042754,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.5256723661268831,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,right_index_y_P2,Between_Participants_Same_Motion,0.44774440079250943,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.38985758161282047,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.36783005899282734,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.2165386906322886,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.3142150919928539,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.2759101993292752,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.6618571222576944,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.3645448085339784,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_y_P1,right_index_z_P2,Between_Participants_Same_Motion,0.3463082708146072,0.0,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.21030986927990147,-0.1,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.1788930819986934,-0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.14727196935078812,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,3,3.0,8.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.17857926711356445,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,4,4.0,9.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.3276889157355821,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,5,5.0,10.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.39485715344220124,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,6,6.0,11.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.35611504421588425,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,7,7.0,12.0,right_index_z_P1,Amplitude_Envelope_P2,Between_Participants_Cross_Motion_Audio,0.13821095835142633,-0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,0,0.0,5.0,right_index_z_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.6391263857549775,0.2,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,1,1.0,6.0,right_index_z_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.47348578908613526,0.3,5001,1000.0
NoVisionNoMovement_Trial0.csv,NoVision,NoMovement,0,2,2.0,7.0,right_index_z_P1,Filtered_ECG_P2,Between_Participants_Cross_Motion_ECG,0.43772896640921577,0.2,5001,1000.0
